Voltage,Current,Power,Temperature,Humidity,LightIntensity,EnergyGenerated,Fault,FaultType
24.0,2.975,71.397,29.88,61.61,1100.0,1.18996,0,Normal
21.292,1.46,31.095,45.14,84.01,549.19,0.51825,0,Normal
19.521,1.217,23.75,19.2,68.43,446.14,0.39584,0,Normal
21.793,2.292,49.947,34.58,86.06,754.54,0.83244,0,Normal
21.915,1.97,43.175,40.65,20.0,737.47,0.71959,0,Normal
23.04,2.526,58.194,26.73,66.3,983.97,0.9699,0,Normal
18.312,0.538,9.854,35.02,48.72,297.8,0.16423,0,Normal
22.985,2.469,56.75,22.13,89.61,854.79,0.94584,0,Normal
23.398,2.149,50.276,24.19,85.84,815.32,0.83793,0,Normal
22.391,1.812,40.568,31.69,58.59,610.2,0.67613,0,Normal
21.846,1.816,39.671,34.59,85.64,744.83,0.66118,0,Normal
23.847,2.483,59.221,36.85,90.1,938.25,0.98701,0,Normal
23.436,2.208,51.75,39.99,59.34,894.25,0.8625,0,Normal
20.745,0.997,20.687,46.07,95.0,329.95,0.34478,1,Over Temperature
22.724,2.534,57.586,37.36,57.44,879.64,0.95976,0,Normal
20.492,1.826,37.418,26.6,54.14,631.89,0.62364,0,Normal
21.814,1.653,36.05,35.31,73.59,670.4,0.60083,0,Normal
21.177,1.728,36.59,30.45,51.63,670.5,0.60983,0,Normal
20.963,1.726,36.187,32.12,59.54,607.93,0.60311,0,Normal
23.517,2.422,56.952,31.96,83.37,983.68,0.9492,0,Normal
21.703,1.73,37.546,17.77,58.35,626.56,0.62577,0,Normal
20.215,1.221,24.678,21.13,27.49,336.53,0.4113,0,Normal
9.942,1.468,14.599,29.72,64.61,539.81,0.24332,1,Low Voltage
22.138,1.715,37.97,17.19,45.47,700.03,0.63283,0,Normal
23.997,2.633,63.192,34.82,73.57,994.18,1.0532,0,Normal
22.671,2.145,48.619,35.1,70.53,818.87,0.81032,0,Normal
20.969,1.528,32.031,31.29,84.49,411.85,0.53385,0,Normal
24.0,3.398,81.542,21.15,74.34,1100.0,1.35904,0,Normal
21.948,2.118,46.477,38.66,77.62,724.14,0.77462,0,Normal
23.324,2.681,62.53,43.26,45.96,1007.11,1.04216,0,Normal
21.406,1.904,40.764,30.03,72.47,607.52,0.6794,0,Normal
22.058,2.009,44.309,32.57,93.43,799.34,0.73848,0,Normal
22.557,2.652,59.817,30.41,45.6,885.05,0.99696,0,Normal
24.0,2.91,69.84,32.71,90.4,991.09,1.164,0,Normal
22.839,2.609,59.591,28.16,48.11,946.06,0.99318,0,Normal
23.048,2.695,62.108,28.76,42.66,894.22,1.03514,0,Normal
21.823,1.468,32.038,35.34,63.33,561.78,0.53396,0,Normal
20.182,1.102,22.241,45.42,70.89,489.91,0.37068,0,Normal
23.184,2.275,52.741,19.2,74.41,743.13,0.87902,0,Normal
11.67,2.524,29.452,28.27,40.69,911.28,0.49087,1,Low Voltage
20.897,1.764,36.866,20.74,65.82,587.64,0.61444,0,Normal
22.195,2.923,64.864,40.14,45.66,948.25,1.08107,0,Normal
24.0,2.829,67.904,24.89,31.2,1056.73,1.13174,0,Normal
19.717,1.086,21.411,18.9,41.28,393.43,0.35684,0,Normal
20.805,1.432,29.785,33.47,44.48,415.66,0.49642,0,Normal
12.475,1.789,22.314,41.21,67.39,610.69,0.3719,1,Low Voltage
23.123,1.908,44.129,33.65,78.74,736.13,0.73549,0,Normal
22.428,1.225,27.482,30.43,31.48,503.12,0.45803,0,Normal
22.82,2.755,62.877,31.86,64.34,1028.62,1.04796,0,Normal
21.506,1.975,42.466,38.9,36.82,768.74,0.70777,0,Normal
22.56,1.9,42.854,22.88,69.32,661.05,0.71424,0,Normal
19.766,0.705,13.936,28.22,46.79,247.95,0.23226,0,Normal
20.212,0.838,16.932,50.64,39.08,281.57,0.28219,1,Over Temperature
22.075,1.902,41.981,20.82,72.39,728.68,0.69968,0,Normal
19.666,0.135,2.653,26.7,47.44,52.87,0.04422,0,Normal
23.39,2.198,51.406,36.75,52.31,933.54,0.85677,0,Normal
20.583,1.702,35.029,32.97,20.0,605.72,0.58382,0,Normal
24.0,3.252,78.054,33.51,75.04,1100.0,1.3009,0,Normal
23.632,2.8,66.177,30.03,72.78,1100.0,1.10295,0,Normal
22.517,1.745,39.303,32.66,58.1,599.19,0.65505,0,Normal
21.299,1.631,34.735,23.4,30.5,620.23,0.57892,0,Normal
23.871,2.738,65.356,26.83,79.77,928.76,1.08927,0,Normal
24.0,3.084,74.013,30.34,46.01,1100.0,1.23355,0,Normal
18.569,0.604,11.213,30.94,49.84,191.35,0.18688,0,Normal
17.406,0.427,7.436,31.24,95.0,149.81,0.12394,0,Normal
21.198,1.565,33.182,28.03,45.33,475.83,0.55304,0,Normal
23.754,2.335,55.461,26.36,71.36,813.17,0.92435,0,Normal
21.519,2.006,43.174,48.0,68.12,789.12,0.71956,0,Normal
22.357,2.635,58.915,35.35,65.02,949.54,0.98191,0,Normal
20.275,0.804,16.3,31.89,63.08,314.08,0.27166,0,Normal
16.908,0.085,1.438,54.29,64.77,20.0,0.02396,1,Over Temperature
24.0,2.414,57.935,25.84,62.89,890.24,0.96559,0,Normal
19.798,1.043,20.659,28.08,57.07,418.11,0.34431,0,Normal
8.342,0.271,2.262,31.05,85.2,84.82,0.03771,1,Low Voltage
22.547,1.97,44.425,15.84,34.37,690.62,0.74042,0,Normal
22.68,2.659,60.306,18.01,76.39,872.09,1.0051,0,Normal
21.211,1.651,35.016,24.54,72.8,615.82,0.5836,0,Normal
21.242,1.093,23.208,30.45,70.57,521.8,0.38681,0,Normal
19.874,1.624,32.268,27.33,78.11,605.38,0.5378,0,Normal
15.199,1.204,18.296,39.35,56.33,546.24,0.30494,1,Low Voltage
19.825,0.845,16.757,18.62,24.36,272.55,0.27929,0,Normal
19.826,0.961,19.048,23.74,56.7,449.89,0.31747,0,Normal
21.698,2.002,43.435,39.64,40.16,795.96,0.72392,0,Normal
23.012,1.992,45.832,29.92,44.83,740.07,0.76387,0,Normal
22.348,2.2,49.162,35.19,35.64,697.06,0.81937,0,Normal
20.74,0.818,16.966,43.36,49.41,371.36,0.28277,0,Normal
21.139,1.682,35.557,24.14,47.26,599.18,0.59262,0,Normal
18.368,0.217,3.986,28.3,20.0,40.42,0.06643,0,Normal
22.446,2.221,49.851,27.09,70.6,699.97,0.83084,0,Normal
24.0,3.123,74.95,15.32,95.0,1050.08,1.24917,0,Normal
20.167,0.859,17.331,26.83,68.91,237.24,0.28884,0,Normal
20.159,1.495,30.147,35.17,54.35,485.94,0.50246,0,Normal
22.178,1.836,40.722,32.78,57.01,742.15,0.6787,0,Normal
23.369,2.832,66.181,33.33,50.42,1000.8,1.10301,0,Normal
21.076,1.618,34.108,26.37,59.62,524.5,0.56846,0,Normal
21.241,1.106,23.497,24.41,57.33,456.17,0.39162,0,Normal
17.112,0.167,2.852,37.88,42.86,98.7,0.04753,0,Normal
22.837,1.755,40.081,25.52,88.29,678.96,0.66801,0,Normal
23.651,0.885,20.925,31.06,31.23,1100.0,0.34876,1,Low Current
22.022,2.009,44.248,30.14,70.93,727.66,0.73747,0,Normal
22.378,1.706,38.183,39.23,56.18,643.76,0.63638,0,Normal
22.401,1.808,40.506,35.8,92.21,740.18,0.6751,0,Normal
22.246,1.813,40.33,19.93,64.14,646.89,0.67217,0,Normal
19.816,1.088,21.561,20.69,51.52,422.36,0.35935,0,Normal
22.351,2.479,55.419,33.05,53.54,880.52,0.92364,0,Normal
22.849,1.781,40.686,28.55,58.72,713.21,0.67811,0,Normal
21.497,1.864,40.061,54.55,37.43,654.93,0.66769,1,Over Temperature
19.637,0.959,18.827,36.11,44.2,376.9,0.31378,0,Normal
24.0,4.78,114.709,30.31,25.87,30.63,1.91182,1,Sensor Anomaly
22.173,2.087,46.272,29.37,41.39,836.12,0.77119,0,Normal
20.923,1.155,24.166,34.46,59.69,495.18,0.40276,0,Normal
23.579,2.563,60.43,26.37,63.4,930.51,1.00717,0,Normal
20.688,1.42,29.367,39.98,22.37,510.68,0.48946,0,Normal
20.261,1.258,25.493,54.52,55.53,431.04,0.42489,1,Over Temperature
20.003,1.264,25.283,33.6,68.14,437.28,0.42138,0,Normal
17.819,0.286,5.094,39.04,55.07,154.1,0.0849,0,Normal
23.171,2.399,55.581,19.36,46.59,782.03,0.92635,0,Normal
18.316,0.304,5.566,26.6,50.58,137.28,0.09276,0,Normal
20.214,0.923,18.648,37.0,48.27,306.04,0.3108,0,Normal
17.953,0.16,2.867,37.1,46.54,68.84,0.04778,0,Normal
20.944,1.813,37.968,27.8,61.13,625.9,0.63279,0,Normal
21.51,1.666,35.845,23.86,95.0,607.91,0.59742,0,Normal
20.796,1.61,33.475,35.69,44.61,558.53,0.55791,0,Normal
20.548,0.983,20.195,37.28,52.27,358.08,0.33658,0,Normal
19.776,1.053,20.826,20.85,57.07,321.77,0.3471,0,Normal
22.597,2.051,46.352,20.57,45.63,780.02,0.77254,0,Normal
21.824,1.058,23.093,30.58,77.77,495.85,0.38489,0,Normal
22.577,1.867,42.146,33.41,20.0,738.58,0.70243,0,Normal
21.529,1.315,28.314,26.91,48.44,402.13,0.4719,0,Normal
22.867,1.908,43.638,33.76,72.73,700.7,0.7273,0,Normal
23.493,2.862,67.248,24.03,52.71,1014.92,1.12079,0,Normal
23.828,2.124,50.612,15.0,43.22,814.13,0.84354,0,Normal
22.249,1.506,33.51,26.03,65.93,534.52,0.55851,0,Normal
23.294,1.824,42.49,29.44,74.31,722.02,0.70816,0,Normal
22.136,1.469,32.509,27.07,61.79,582.61,0.54181,0,Normal
22.693,1.765,40.053,20.89,43.58,652.21,0.66756,0,Normal
21.359,1.665,35.568,16.29,66.21,558.83,0.59281,0,Normal
21.028,1.789,37.629,25.4,50.76,603.99,0.62714,0,Normal
21.753,2.06,44.808,35.28,71.41,709.39,0.74679,0,Normal
18.746,0.735,13.785,37.79,84.7,371.86,0.22975,0,Normal
20.825,1.003,20.897,37.31,20.0,365.55,0.34829,0,Normal
19.412,0.698,13.546,23.29,60.0,261.21,0.22577,0,Normal
20.217,0.293,5.925,20.92,26.76,201.92,0.09875,0,Normal
18.806,0.859,16.151,32.48,95.0,309.16,0.26918,0,Normal
22.715,1.875,42.597,33.45,49.57,694.65,0.70995,0,Normal
19.884,1.201,23.874,31.8,71.43,400.02,0.39791,0,Normal
22.114,2.271,50.212,15.0,57.36,793.81,0.83687,0,Normal
23.149,1.754,40.605,22.93,43.54,659.72,0.67675,0,Normal
19.273,0.442,8.514,28.79,41.4,98.82,0.1419,0,Normal
22.963,0.252,5.796,32.41,86.54,833.39,0.0966,1,Low Current
23.052,2.41,55.545,34.37,75.21,877.02,0.92575,0,Normal
20.413,0.716,14.607,30.01,92.98,371.72,0.24346,0,Normal
22.584,1.965,44.375,47.04,59.0,767.65,0.73959,1,Over Temperature
19.792,1.235,24.444,29.59,63.18,410.18,0.4074,0,Normal
21.556,1.642,35.398,33.8,53.19,677.35,0.58997,0,Normal
20.993,0.565,11.854,31.19,52.83,295.94,0.19757,0,Normal
20.647,0.84,17.347,29.46,39.25,147.93,0.28912,0,Normal
22.298,1.27,28.326,27.12,59.51,542.81,0.4721,0,Normal
21.913,2.008,44.007,29.57,43.79,615.36,0.73345,0,Normal
20.811,1.46,30.394,32.39,65.95,538.65,0.50657,0,Normal
19.205,0.789,15.161,30.87,61.06,318.47,0.25268,0,Normal
20.549,0.252,5.186,31.67,63.18,538.03,0.08643,1,Low Current
21.63,2.231,48.255,38.4,88.15,725.4,0.80424,0,Normal
23.184,1.563,36.233,30.86,57.32,637.43,0.60388,0,Normal
23.485,1.873,43.983,24.46,71.62,701.1,0.73305,0,Normal
21.042,1.427,30.033,35.19,94.93,462.37,0.50055,0,Normal
23.335,2.813,65.649,19.44,81.52,978.08,1.09415,0,Normal
20.638,1.101,22.724,21.43,78.76,320.67,0.37873,0,Normal
22.393,2.274,50.922,31.35,52.48,786.52,0.8487,0,Normal
22.188,3.041,67.468,32.61,62.13,980.93,1.12446,0,Normal
23.027,2.245,51.689,20.28,34.27,784.65,0.86148,0,Normal
20.937,1.698,35.549,26.32,66.98,593.29,0.59248,0,Normal
20.453,1.464,29.948,24.76,62.94,502.08,0.49913,0,Normal
23.451,0.882,20.681,25.59,58.42,940.1,0.34469,1,Low Current
18.895,0.846,15.982,35.61,76.49,251.57,0.26637,0,Normal
20.023,1.088,21.782,33.95,36.26,378.37,0.36303,0,Normal
21.078,1.641,34.598,28.87,87.43,538.68,0.57663,0,Normal
22.662,2.96,67.069,25.18,74.23,996.54,1.11782,0,Normal
23.738,2.212,52.513,19.55,56.73,756.33,0.87522,0,Normal
19.237,1.129,21.722,38.94,55.32,378.95,0.36203,0,Normal
20.508,1.376,28.211,33.14,66.65,563.11,0.47019,0,Normal
20.662,1.241,25.645,54.04,85.38,477.99,0.42742,1,Over Temperature
20.406,1.398,28.532,34.04,59.83,451.26,0.47553,0,Normal
13.873,2.83,39.261,28.51,60.59,924.09,0.65434,1,Low Voltage
19.734,0.393,7.757,26.99,58.33,265.91,0.12928,0,Normal
24.0,2.945,70.686,32.05,90.08,1100.0,1.17809,0,Normal
23.513,2.478,58.266,23.81,51.36,881.9,0.9711,0,Normal
23.855,2.511,59.889,26.59,57.47,955.44,0.99815,0,Normal
21.218,1.298,27.549,29.85,84.34,520.38,0.45915,0,Normal
20.283,1.787,36.238,50.6,60.65,608.02,0.60396,1,Over Temperature
19.1,0.972,18.565,33.68,78.47,248.72,0.30942,0,Normal
21.405,1.007,21.551,42.08,41.6,503.09,0.35919,0,Normal
24.0,2.181,52.334,23.72,54.3,788.22,0.87223,0,Normal
23.426,2.952,69.155,17.34,84.72,1012.9,1.15258,0,Normal
20.586,1.107,22.783,15.0,45.83,340.0,0.37971,0,Normal
20.813,1.584,32.969,27.95,55.28,547.66,0.54949,0,Normal
23.095,2.02,46.654,24.36,62.62,607.64,0.77757,0,Normal
18.471,0.725,13.391,30.46,40.2,259.18,0.22318,0,Normal
23.208,2.503,58.086,29.93,50.55,815.58,0.96811,0,Normal
19.879,1.15,22.853,17.78,60.03,447.28,0.38089,0,Normal
21.566,1.699,36.642,16.3,58.84,595.29,0.61069,0,Normal
20.965,1.234,25.871,31.07,81.05,523.45,0.43119,0,Normal
21.199,1.354,28.712,29.95,85.75,428.99,0.47853,0,Normal
21.109,1.79,37.785,26.02,42.59,648.03,0.62975,0,Normal
22.192,1.734,38.485,17.4,60.0,589.63,0.64142,0,Normal
21.106,1.455,30.716,32.3,70.14,545.88,0.51193,0,Normal
20.545,1.33,27.33,37.9,85.29,446.03,0.4555,0,Normal
22.959,2.124,48.755,30.95,70.93,739.47,0.81259,0,Normal
23.751,0.455,10.813,23.07,63.24,1100.0,0.18022,1,Low Current
22.595,1.749,39.508,29.31,70.0,689.17,0.65847,0,Normal
23.314,2.618,61.029,19.44,70.13,928.91,1.01715,0,Normal
20.046,0.836,16.765,52.26,41.3,260.74,0.27941,1,Over Temperature
22.285,2.266,50.49,52.57,61.47,694.17,0.84151,1,Over Temperature
20.119,1.026,20.648,16.62,84.26,342.74,0.34413,0,Normal
18.958,0.842,15.955,26.9,54.27,236.46,0.26591,0,Normal
21.053,0.937,19.717,32.24,60.33,442.98,0.32862,0,Normal
24.0,3.11,74.637,26.67,53.63,983.73,1.24395,0,Normal
23.071,2.666,61.505,27.07,20.0,916.0,1.02509,0,Normal
21.629,2.015,43.591,20.43,58.37,718.04,0.72652,0,Normal
19.612,0.581,11.401,32.97,63.43,220.84,0.19002,0,Normal
20.57,1.468,30.2,24.46,48.78,595.04,0.50333,0,Normal
21.743,1.94,42.172,15.0,37.22,734.48,0.70286,0,Normal
21.416,2.297,49.201,26.4,42.15,699.15,0.82001,0,Normal
18.24,0.19,3.472,35.87,71.76,133.74,0.05786,0,Normal
19.437,0.938,18.238,48.04,93.51,400.71,0.30396,1,Over Temperature
20.031,1.6,32.059,41.17,82.88,632.06,0.53431,0,Normal
21.831,2.001,43.689,32.0,33.8,800.16,0.72816,0,Normal
18.501,0.1,1.851,31.37,73.38,35.08,0.03085,0,Normal
20.66,1.881,38.862,28.1,46.06,604.61,0.6477,0,Normal
21.814,1.812,39.528,28.52,47.52,690.05,0.6588,0,Normal
24.0,3.797,91.135,27.16,49.68,32.36,1.51891,1,Sensor Anomaly
22.982,2.409,55.366,26.88,70.71,844.0,0.92277,0,Normal
22.926,2.24,51.361,32.72,75.27,813.12,0.85602,0,Normal
19.958,1.378,27.5,22.45,56.24,426.02,0.45833,0,Normal
20.297,0.244,4.953,21.47,56.54,115.76,0.08255,0,Normal
20.957,1.474,30.886,21.14,66.36,539.95,0.51477,0,Normal
22.965,2.507,57.568,43.32,68.22,930.46,0.95947,0,Normal
24.0,2.895,69.475,32.71,79.17,1040.17,1.15792,0,Normal
14.876,2.285,33.984,31.13,34.88,848.95,0.5664,1,Low Voltage
22.74,2.068,47.021,21.6,58.36,770.22,0.78368,0,Normal
22.132,1.758,38.907,33.36,38.78,756.3,0.64846,0,Normal
20.694,1.276,26.397,28.18,57.08,494.29,0.43996,0,Normal
21.803,1.833,39.957,30.5,53.93,613.58,0.66595,0,Normal
24.0,3.246,77.908,22.16,57.16,1100.0,1.29846,0,Normal
19.738,0.988,19.5,30.12,43.6,386.08,0.325,0,Normal
24.0,3.309,79.419,26.03,31.23,1100.0,1.32365,0,Normal
20.967,1.566,32.824,23.64,20.3,559.83,0.54707,0,Normal
11.588,2.579,29.886,34.14,55.64,1021.12,0.4981,1,Low Voltage
18.592,0.427,7.937,18.24,50.24,256.09,0.13229,0,Normal
22.894,2.471,56.58,32.95,45.83,814.05,0.943,0,Normal
10.207,1.159,11.828,33.79,81.81,443.7,0.19714,1,Low Voltage
20.186,0.494,9.976,22.84,42.53,253.73,0.16626,0,Normal
20.643,1.59,32.82,23.26,83.5,711.19,0.547,0,Normal
23.363,2.531,59.124,27.44,87.23,932.65,0.98541,0,Normal
19.56,1.22,23.864,47.21,22.88,413.42,0.39773,1,Over Temperature
13.249,0.516,6.841,27.93,59.66,230.28,0.11402,1,Low Voltage
21.277,1.54,32.766,32.03,50.81,624.28,0.54611,0,Normal
21.759,0.505,10.991,41.34,20.0,625.52,0.18319,1,Low Current
22.797,2.472,56.357,25.45,32.0,803.53,0.93928,0,Normal
22.368,0.579,12.958,16.99,71.95,915.89,0.21596,1,Low Current
20.879,1.632,34.072,34.78,94.35,633.36,0.56786,0,Normal
24.0,3.225,77.4,40.78,74.25,1100.0,1.29001,0,Normal
22.171,2.065,45.773,31.75,63.83,712.79,0.76289,0,Normal
20.424,1.589,32.455,21.39,57.62,553.0,0.54092,0,Normal
18.039,0.437,7.886,28.13,88.29,198.76,0.13144,0,Normal
21.594,1.629,35.173,21.17,95.0,576.46,0.58621,0,Normal
20.14,1.44,28.994,33.5,47.44,555.81,0.48323,0,Normal
22.482,2.439,54.839,19.54,22.0,918.89,0.91398,0,Normal
22.318,1.982,44.233,26.9,20.23,779.5,0.73722,0,Normal
19.653,1.041,20.45,21.97,81.79,319.78,0.34083,0,Normal
21.452,1.93,41.4,29.89,57.15,698.23,0.68999,0,Normal
22.5,0.519,11.666,26.44,61.3,838.03,0.19444,1,Low Current
24.0,3.022,72.518,30.24,25.77,1077.85,1.20863,0,Normal
22.783,2.579,58.768,29.16,44.44,898.5,0.97947,0,Normal
23.3,2.381,55.483,22.09,52.68,863.04,0.92471,0,Normal
21.525,1.757,37.817,33.39,61.74,666.82,0.63029,0,Normal
22.578,1.966,44.389,28.66,50.83,758.73,0.73982,0,Normal
24.0,2.557,61.377,22.08,39.33,999.86,1.02294,0,Normal
19.756,0.55,10.871,44.69,43.88,276.82,0.18118,0,Normal
22.031,1.463,32.237,32.34,79.75,552.16,0.53729,0,Normal
21.116,0.92,19.435,27.93,62.41,433.68,0.32392,0,Normal
22.356,1.824,40.784,38.91,69.02,756.16,0.67974,0,Normal
23.241,2.902,67.434,41.89,41.82,994.46,1.12391,0,Normal
20.551,1.386,28.489,27.98,20.0,482.85,0.47482,0,Normal
17.345,0.05,0.867,31.43,48.58,20.0,0.01445,0,Normal
21.284,1.912,40.699,22.08,42.4,534.58,0.67832,0,Normal
23.849,2.228,53.139,27.97,64.28,905.77,0.88565,0,Normal
22.23,2.408,53.538,27.61,95.0,800.54,0.8923,0,Normal
22.461,2.119,47.584,30.29,70.51,769.89,0.79307,0,Normal
20.797,1.727,35.908,31.33,95.0,571.6,0.59847,0,Normal
19.7,0.827,16.295,32.92,68.24,291.87,0.27158,0,Normal
22.24,0.401,8.926,30.66,46.66,794.28,0.14877,1,Low Current
20.093,1.191,23.929,20.52,64.26,416.4,0.39882,0,Normal
24.0,3.152,75.654,22.43,90.05,1100.0,1.26091,0,Normal
23.206,1.872,43.445,25.18,90.93,809.74,0.72409,0,Normal
20.806,1.711,35.59,27.02,47.64,487.42,0.59317,0,Normal
20.289,1.374,27.874,36.36,62.56,478.81,0.46457,0,Normal
22.03,1.879,41.394,20.86,32.27,623.98,0.6899,0,Normal
21.17,1.419,30.035,26.5,72.84,582.94,0.50059,0,Normal
15.643,2.777,43.437,35.67,85.96,962.71,0.72395,1,Low Voltage
21.484,2.157,46.333,26.9,58.72,702.2,0.77222,0,Normal
20.359,1.279,26.03,32.22,45.99,445.14,0.43384,0,Normal
23.541,3.064,72.138,28.02,64.48,1100.0,1.2023,0,Normal
21.595,1.682,36.315,30.8,65.51,663.81,0.60526,0,Normal
21.956,2.375,52.148,27.4,59.46,865.28,0.86913,0,Normal
21.184,1.234,26.131,33.67,61.22,479.7,0.43551,0,Normal
23.217,2.229,51.754,18.18,54.87,751.67,0.86257,0,Normal
22.935,1.906,43.724,26.46,75.93,737.11,0.72874,0,Normal
18.594,0.437,8.127,31.08,71.25,120.9,0.13544,0,Normal
23.791,2.893,68.832,32.74,40.3,1100.0,1.1472,0,Normal
23.147,2.723,63.035,39.45,39.81,1011.38,1.05058,0,Normal
22.272,1.617,36.006,26.26,53.42,538.79,0.6001,0,Normal
20.694,0.809,16.732,39.36,71.26,341.36,0.27887,0,Normal
22.585,2.212,49.947,24.39,60.67,747.32,0.83245,0,Normal
21.352,1.95,41.633,38.3,46.42,674.28,0.69389,0,Normal
23.213,2.019,46.877,34.72,62.71,749.59,0.78128,0,Normal
21.796,2.186,47.654,22.61,52.05,703.64,0.79423,0,Normal
22.757,0.498,11.331,31.15,73.85,791.75,0.18886,1,Low Current
24.0,3.137,75.287,28.64,64.0,1055.25,1.25478,0,Normal
22.059,2.56,56.467,33.38,52.32,809.07,0.94111,0,Normal
20.656,2.067,42.69,27.44,62.17,29.76,0.7115,1,Sensor Anomaly
24.0,2.996,71.912,26.85,81.67,1031.52,1.19853,0,Normal
24.0,0.518,12.421,38.58,47.75,1100.0,0.20702,1,Low Current
23.822,2.879,68.579,28.31,65.25,1100.0,1.14298,0,Normal
19.261,0.89,17.146,34.78,56.73,335.42,0.28577,0,Normal
22.45,1.758,39.464,27.42,65.69,718.01,0.65773,0,Normal
17.014,0.05,0.851,40.67,46.22,67.01,0.01418,0,Normal
22.94,2.363,54.198,24.25,59.99,804.88,0.9033,0,Normal
21.365,1.298,27.74,24.7,77.94,496.5,0.46234,0,Normal
24.0,3.14,75.363,39.67,41.13,1100.0,1.25604,0,Normal
19.598,1.9,37.238,25.89,34.07,45.6,0.62063,1,Sensor Anomaly
19.603,0.818,16.027,40.21,34.75,177.03,0.26712,0,Normal
22.039,1.523,33.557,35.24,36.93,518.05,0.55928,0,Normal
18.795,0.471,8.845,27.92,68.72,96.86,0.14742,0,Normal
22.653,2.513,56.917,16.31,32.69,860.31,0.94862,0,Normal
18.104,0.256,4.632,28.86,52.64,71.78,0.0772,0,Normal
21.797,2.039,44.442,29.71,69.13,657.97,0.7407,0,Normal
18.294,0.308,5.633,37.17,65.5,68.21,0.09388,0,Normal
20.999,0.462,9.709,40.12,51.06,560.32,0.16182,1,Low Current
24.0,3.121,74.897,24.21,61.44,1100.0,1.24828,0,Normal
22.202,2.169,48.164,34.61,59.93,750.98,0.80273,0,Normal
20.401,1.006,20.526,34.36,53.96,408.22,0.3421,0,Normal
11.973,1.636,19.589,36.51,54.2,641.26,0.32648,1,Low Voltage
21.506,2.07,44.52,32.49,95.0,655.04,0.742,0,Normal
22.531,2.558,57.626,15.4,72.57,782.34,0.96044,0,Normal
20.873,0.578,12.063,27.91,95.0,267.28,0.20105,0,Normal
24.0,0.288,6.92,20.91,49.05,815.92,0.11533,1,Low Current
18.444,0.261,4.822,27.58,56.47,20.0,0.08037,0,Normal
21.498,1.401,30.11,35.86,34.02,473.63,0.50184,0,Normal
21.485,1.546,33.21,31.14,43.43,513.28,0.5535,0,Normal
22.79,2.436,55.518,37.04,92.23,827.33,0.92531,0,Normal
20.724,0.508,10.52,31.39,48.6,656.34,0.17533,1,Low Current
19.482,0.174,3.396,19.91,92.55,256.44,0.0566,1,Low Current
20.261,1.109,22.467,15.0,35.62,374.2,0.37444,0,Normal
21.315,1.806,38.5,30.04,39.04,705.63,0.64167,0,Normal
20.664,1.808,37.364,27.5,51.86,627.86,0.62273,0,Normal
21.343,1.595,34.033,22.16,56.85,487.85,0.56721,0,Normal
21.517,1.4,30.124,17.1,74.62,515.37,0.50206,0,Normal
22.281,2.397,53.414,23.86,66.11,844.93,0.89024,0,Normal
20.442,1.446,29.554,27.64,50.51,505.05,0.49257,0,Normal
22.348,1.677,37.477,48.56,55.6,625.33,0.62462,1,Over Temperature
23.853,3.177,75.786,30.32,52.26,1100.0,1.2631,0,Normal
19.246,0.565,10.88,40.26,41.54,251.37,0.18134,0,Normal
18.737,0.61,11.426,21.75,42.02,131.48,0.19044,0,Normal
23.317,2.51,58.523,35.17,76.5,869.41,0.97539,0,Normal
20.052,1.111,22.277,29.33,25.09,459.98,0.37129,0,Normal
21.207,1.855,39.344,33.86,87.11,560.89,0.65574,0,Normal
20.682,1.236,25.566,25.94,51.83,431.28,0.42609,0,Normal
21.337,1.458,31.116,36.5,44.09,577.26,0.5186,0,Normal
24.0,3.244,77.859,31.07,71.32,1097.59,1.29764,0,Normal
23.508,2.541,59.726,24.24,84.73,874.6,0.99543,0,Normal
24.0,2.162,51.897,28.92,78.12,891.42,0.86495,0,Normal
21.256,0.613,13.021,48.23,67.03,253.46,0.21701,1,Over Temperature
19.333,0.958,18.512,32.42,77.56,327.68,0.30853,0,Normal
16.604,0.05,0.83,20.74,27.1,20.0,0.01384,0,Normal
20.862,1.194,24.91,28.79,48.61,423.37,0.41516,0,Normal
23.468,2.572,60.37,31.77,41.6,917.88,1.00617,0,Normal
23.405,1.998,46.767,29.23,80.04,794.75,0.77945,0,Normal
21.392,1.662,35.55,38.43,51.1,587.98,0.59251,0,Normal
21.668,1.778,38.534,34.42,73.22,643.76,0.64224,0,Normal
21.434,1.058,22.675,28.95,67.65,457.11,0.37792,0,Normal
22.994,2.13,48.97,30.52,42.48,707.33,0.81617,0,Normal
22.064,2.549,56.247,31.07,47.43,864.45,0.93745,0,Normal
18.443,0.495,9.135,31.82,81.29,197.55,0.15226,0,Normal
22.549,2.046,46.141,16.22,44.04,733.9,0.76901,0,Normal
23.488,2.675,62.82,26.89,60.25,911.08,1.047,0,Normal
21.204,1.473,31.229,18.61,43.91,533.77,0.52048,0,Normal
23.057,1.976,45.556,37.95,52.35,846.2,0.75927,0,Normal
24.0,3.151,75.627,28.57,57.17,1100.0,1.26045,0,Normal
22.864,1.585,36.238,27.65,43.91,620.78,0.60397,0,Normal
22.709,2.025,45.994,35.28,40.71,760.13,0.76657,0,Normal
19.89,1.491,29.652,31.96,63.15,443.34,0.4942,0,Normal
22.199,1.949,43.276,21.1,42.79,700.75,0.72126,0,Normal
22.533,2.17,48.89,54.28,43.41,778.88,0.81483,1,Over Temperature
